val1,val2,val3,PSAL,code,step,PLRR,ARTL
30,0,0,4389,7,0,40,430
0,0,0,4389,255,1,40,430
33,0,0,4390,7,0,40,430
0,0,0,4390,255,1,40,430
34,0,0,4391,7,0,40,430
0,0,0,4391,255,1,40,430
36,0,0,4393,7,0,40,430
0,0,0,4393,255,1,40,430
37,0,0,4394,7,0,40,430
0,0,0,4394,255,1,40,430
28,0,0,4396,7,0,40,431
0,0,0,4396,255,1,40,431
28,0,0,4397,7,0,40,431
0,0,0,4397,255,1,40,431
16,0,0,4398,25,0,71,4453
16,39,254,4398,8,1,71,4453
2,4,0,4398,9,2,71,4453
160,64,254,4398,8,3,71,4453
0,0,0,4398,10,4,71,4453
0,0,0,4398,255,5,71,4453
32,22,254,4399,8,0,71,4454
1,3,0,4399,9,1,71,4454
176,3,254,4399,8,2,71,4454
0,0,0,4399,10,3,71,4454
0,0,0,4399,255,4,71,4454
5,8,-1,4402,26,0,1,4701
40,7,254,4402,3,1,1,4701
0,2,0,4402,14,2,1,4701
0,0,0,4402,255,3,1,4701
86,88,0,4403,58,0,41,4456
0,43,50,4403,38,1,41,4456
1,1,0,4403,40,2,41,4456
0,32,62,4403,7,3,41,4456
0,0,0,4403,255,4,41,4456
2,28,204,4404,3,0,91,4491
60,62,254,4404,8,1,91,4491
120,60,254,4404,8,2,91,4491
48,0,0,4404,25,3,91,4491
0,0,0,4404,10,4,91,4491
0,0,0,4404,255,5,91,4491
5,12,-1,4417,26,0,98,4459
52,12,254,4417,8,1,98,4459
2,1,0,4417,9,2,98,4459
240,32,254,4417,8,3,98,4459
80,32,254,4417,8,4,98,4459
0,0,0,4417,10,5,98,4459
0,0,0,4417,255,6,98,4459
28,32,254,4423,8,0,80,4466
19,9,1,4423,36,1,80,4466
0,15,16,4423,37,2,80,4466
0,0,0,4423,10,3,80,4466
0,0,0,4423,255,4,80,4466
24,48,254,4434,8,0,101,4471
64,44,254,4434,8,1,101,4471
1,3,0,4434,9,2,101,4471
200,32,254,4434,8,3,101,4471
0,0,0,4434,10,4,101,4471
0,0,0,4434,255,5,101,4471
144,150,0,4437,58,0,43,3460
1,4,2,4437,12,1,43,3460
0,2,11,4437,42,2,43,3460
24,64,254,4437,3,3,43,3460
0,0,0,4437,1,4,43,3460
0,0,0,4437,255,5,43,3460
85,-3,3,4438,48,0,2,4472
0,0,0,4438,15,1,2,4472
0,0,0,4438,255,2,2,4472
-28,-10,0,4439,48,0,2,4473
0,0,0,4439,15,1,2,4473
0,0,0,4439,255,2,2,4473
11,0,0,4440,25,0,53,4475
24,83,127,4440,3,1,53,4475
-80,-40,0,4440,43,2,53,4475
0,0,0,4440,255,3,53,4475
-28,-10,0,4441,48,0,63,4476
16,43,254,4441,8,1,63,4476
80,32,254,4441,8,2,63,4476
2,1,0,4441,9,3,63,4476
120,60,254,4441,8,4,63,4476
0,0,0,4441,10,5,63,4476
0,0,0,4441,255,6,63,4476
145,146,0,4442,58,0,41,4477
1,25,2,4442,12,1,41,4477
0,0,0,4442,7,2,41,4477
0,0,0,4442,255,3,41,4477
146,145,1,4443,58,0,1,4478
8,0,0,4443,25,1,1,4478
1,34,-1,4443,26,2,1,4478
40,34,254,4443,13,3,1,4478
0,0,0,4443,14,4,1,4478
0,0,0,4443,255,5,1,4478
5,53,-1,4444,26,0,91,4479
18,53,165,4444,8,1,91,4479
128,60,254,4444,8,2,91,4479
64,0,0,4444,25,3,91,4479
0,0,0,4444,10,4,91,4479
0,0,0,4444,255,5,91,4479
85,-3,3,4445,48,0,67,4480
16,32,254,4445,8,1,67,4480
2,4,0,4445,9,2,67,4480
40,39,254,4445,8,3,67,4480
240,44,254,4445,8,4,67,4480
0,0,0,4445,10,5,67,4480
0,0,0,4445,255,6,67,4480
2,4,0,4446,58,0,41,4477
1,24,1,4446,12,1,41,4477
12,96,254,4446,3,2,41,4477
0,0,0,4446,7,3,41,4477
0,0,0,4446,255,4,41,4477
2,4,1,4447,58,0,1,4481
8,0,0,4447,25,1,1,4481
1,29,-1,4447,26,2,1,4481
40,29,252,4447,13,3,1,4481
0,0,0,4447,14,4,1,4481
0,0,0,4447,255,5,1,4481
32,5,165,4448,8,0,92,1814
120,5,165,4448,8,1,92,1814
1,5,0,4448,9,2,92,1814
96,0,0,4448,25,3,92,1814
0,0,0,4448,10,4,92,1814
0,0,0,4448,255,5,92,1814
36,12,254,4449,8,0,82,4482
2,1,0,4449,9,1,82,4482
48,32,254,4449,8,2,82,4482
1,4,0,4449,9,3,82,4482
120,5,254,4449,8,4,82,4482
0,0,0,4449,10,5,82,4482
0,0,0,4449,255,6,82,4482
80,23,254,4479,8,0,126,4518
1,16,0,4479,9,1,126,4518
48,0,0,4479,25,2,126,4518
0,0,0,4479,10,3,126,4518
0,0,0,4479,255,4,126,4518
-73,-10,82,4481,45,0,71,4528
-62,10,63,4481,45,1,71,4528
0,0,0,4481,46,2,71,4528
11,0,0,4481,25,3,71,4528
80,19,254,4481,8,4,71,4528
1,3,0,4481,9,5,71,4528
200,5,254,4481,8,6,71,4528
0,0,0,4481,10,7,71,4528
0,0,0,4481,255,8,71,4528
-73,-10,82,4483,45,0,63,4533
-62,10,63,4483,45,1,63,4533
0,0,0,4483,46,2,63,4533
11,0,0,4483,25,3,63,4533
32,32,191,4483,8,4,63,4533
1,2,0,4483,9,5,63,4533
120,0,254,4483,8,6,63,4533
0,0,0,4483,10,7,63,4533
0,0,0,4483,255,8,63,4533
80,32,254,4488,8,0,80,4540
9,8,255,4488,36,1,80,4540
0,23,0,4488,37,2,80,4540
0,0,0,4488,255,3,80,4540
64,28,254,4492,8,0,63,5273
2,14,0,4492,9,1,63,5273
160,62,254,4492,8,2,63,5273
0,0,0,4492,10,3,63,5273
0,0,0,4492,255,4,63,5273
40,16,254,4494,8,0,66,4542
2,1,0,4494,9,1,66,4542
36,32,254,4494,8,2,66,4542
2,4,0,4494,9,3,66,4542
120,60,254,4494,8,4,66,4542
0,0,0,4494,10,5,66,4542
0,0,0,4494,255,6,66,4542
62,-17,165,4498,45,0,74,4545
79,17,127,4498,45,1,74,4545
0,0,0,4498,46,2,74,4545
1,13,0,4498,9,3,74,4545
96,0,0,4498,25,4,74,4545
0,0,0,4498,10,5,74,4545
0,0,0,4498,255,6,74,4545
24,42,104,4501,8,0,94,2508
16,0,0,4501,25,1,94,2508
72,64,140,4501,8,2,94,2508
80,0,0,4501,25,3,94,2508
0,0,0,4501,10,4,94,2508
0,0,0,4501,255,5,94,2508
20,32,254,4517,8,0,104,1679
1,22,0,4517,9,1,104,1679
120,0,254,4517,8,2,104,1679
64,0,0,4517,25,3,104,1679
0,0,0,4517,10,4,104,1679
0,0,0,4517,255,5,104,1679
36,55,165,4519,8,0,103,4562
1,2,0,4519,9,1,103,4562
200,16,254,4519,8,2,103,4562
0,0,0,4519,10,3,103,4562
0,0,0,4519,255,4,103,4562
1,32,-1,4520,26,0,99,2683
40,0,0,4520,14,1,99,2683
80,62,165,4520,8,2,99,2683
48,55,165,4520,8,3,99,2683
0,0,0,4520,10,4,99,2683
0,0,0,4520,255,5,99,2683
80,0,0,4524,14,0,126,3556
56,51,254,4524,8,1,126,3556
1,5,0,4524,9,2,126,3556
80,0,0,4524,25,3,126,3556
0,0,0,4524,10,4,126,3556
0,0,0,4524,255,5,126,3556
56,32,254,4525,8,0,78,3397
2,3,0,4525,9,1,78,3397
32,53,254,4525,8,2,78,3397
1,1,0,4525,9,3,78,3397
240,34,254,4525,8,4,78,3397
0,0,0,4525,10,5,78,3397
0,0,0,4525,255,6,78,3397
8,0,0,4541,25,0,79,3009
16,32,127,4541,8,1,79,3009
1,14,0,4541,9,2,79,3009
160,1,254,4541,8,3,79,3009
0,0,0,4541,10,4,79,3009
0,0,0,4541,255,5,79,3009
8,0,0,4547,25,0,71,1860
8,32,191,4547,8,1,71,1860
16,42,254,4547,8,2,71,1860
2,1,0,4547,9,3,71,1860
240,61,254,4547,8,4,71,1860
0,0,0,4547,10,5,71,1860
0,0,0,4547,255,6,71,1860
21,53,-1,4548,26,0,1,1112
8,49,254,4548,3,1,1,1112
0,0,0,4548,14,2,1,1112
0,0,0,4548,255,3,1,1112
4,53,-1,4575,26,0,91,4611
25,0,0,4575,14,1,91,4611
40,30,254,4575,8,2,91,4611
2,2,0,4575,9,3,91,4611
160,63,254,4575,8,4,91,4611
0,0,0,4575,10,5,91,4611
0,0,0,4575,255,6,91,4611
44,30,254,4576,8,0,91,2507
2,2,0,4576,9,1,91,2507
160,63,254,4576,8,2,91,2507
0,0,0,4576,10,3,91,2507
0,0,0,4576,255,4,91,2507
27,0,-1,4583,26,0,2,4902
7,-1,0,4583,18,1,2,4902
0,0,0,4583,255,2,2,4902
28,-18,140,4590,45,0,98,4628
73,-10,165,4590,45,1,98,4628
99,10,71,4590,45,2,98,4628
0,0,0,4590,46,3,98,4628
8,0,0,4590,25,4,98,4628
24,32,224,4590,8,5,98,4628
240,30,254,4590,8,6,98,4628
0,0,0,4590,10,7,98,4628
0,0,0,4590,255,8,98,4628
1,28,-1,4598,26,0,2,236
4,2,0,4598,18,1,2,236
0,0,0,4598,255,2,2,236
3,5,0,4599,58,0,111,602
5,32,0,4599,38,1,111,602
1,0,4,4599,39,2,111,602
32,0,0,4599,5,3,111,602
0,0,0,4599,255,4,111,602
8,0,0,4609,25,0,2,4651
4,-1,0,4609,18,1,2,4651
0,0,0,4609,255,2,2,4651
45,-12,1,4613,48,0,72,4647
-2,-11,127,4613,45,1,72,4647
-25,11,63,4613,45,2,72,4647
0,0,0,4613,46,3,72,4647
4,0,0,4613,25,4,72,4647
16,48,191,4613,8,5,72,4647
80,61,191,4613,8,6,72,4647
0,0,0,4613,10,7,72,4647
0,0,0,4613,255,8,72,4647
45,-11,1,4614,48,0,2,4648
-2,-13,127,4614,45,1,2,4648
-25,13,63,4614,45,2,2,4648
0,0,0,4614,46,3,2,4648
4,0,0,4614,25,4,2,4648
0,0,0,4614,15,5,2,4648
0,0,0,4614,255,6,2,4648
34,51,165,4616,8,0,91,4652
16,59,165,4616,8,1,91,4652
112,59,165,4616,8,2,91,4652
56,0,0,4616,25,3,91,4652
0,0,0,4616,10,4,91,4652
0,0,0,4616,255,5,91,4652
12,32,254,4617,8,0,67,4654
32,43,254,4617,8,1,67,4654
240,58,254,4617,8,2,67,4654
0,0,0,4617,10,3,67,4654
0,0,0,4617,255,4,67,4654
44,25,254,4633,8,0,74,2633
2,17,0,4633,9,1,74,2633
48,0,0,4633,25,2,74,2633
0,0,0,4633,10,3,74,2633
0,0,0,4633,255,4,74,2633
64,14,254,4634,8,0,92,1768
120,5,254,4634,8,1,92,1768
1,5,0,4634,9,2,92,1768
80,0,0,4634,25,3,92,1768
0,0,0,4634,10,4,92,1768
0,0,0,4634,255,5,92,1768
21,44,-1,4635,26,0,2,4673
10,-1,0,4635,18,1,2,4673
0,0,0,4635,255,2,2,4673
15,-17,0,4645,48,0,2,4643
4,-1,0,4645,18,1,2,4643
0,0,0,4645,255,2,2,4643
48,35,254,4650,8,0,82,2869
1,2,0,4650,9,1,82,2869
128,0,254,4650,8,2,82,2869
0,0,0,4650,10,3,82,2869
0,0,0,4650,255,4,82,2869
24,12,254,4651,8,0,69,2696
2,1,0,4651,9,1,69,2696
4,32,254,4651,8,2,69,2696
2,5,0,4651,9,3,69,2696
64,0,0,4651,25,4,69,2696
0,0,0,4651,10,5,69,2696
0,0,0,4651,255,6,69,2696
21,0,0,4657,25,0,126,2629
48,43,254,4657,8,1,126,2629
2,16,0,4657,9,2,126,2629
64,0,0,4657,25,3,126,2629
0,0,0,4657,10,4,126,2629
0,0,0,4657,255,5,126,2629
23,64,-1,4659,26,0,2,4735
4,-1,0,4659,18,1,2,4735
0,0,0,4659,255,2,2,4735
21,55,-1,4660,26,0,2,196
15,-1,0,4660,18,1,2,196
0,0,0,4660,255,2,2,196
8,0,0,4665,25,0,53,4698
22,26,-1,4665,26,1,53,4698
-16,80,0,4665,43,2,53,4698
0,0,0,4665,255,3,53,4698
205,204,0,4670,58,0,43,4737
1,20,0,4670,12,1,43,4737
40,35,254,4670,3,2,43,4737
0,0,0,4670,1,3,43,4737
0,0,0,4670,255,4,43,4737
1,2,1,4677,42,0,44,1981
0,0,0,4677,1,1,44,1981
0,0,0,4677,255,2,44,1981
5,7,-1,4678,26,0,1,1939
40,7,254,4678,3,1,1,1939
0,2,0,4678,14,2,1,1939
0,0,0,4678,255,3,1,1939
12,16,254,4679,8,0,88,4702
2,1,0,4679,9,1,88,4702
48,32,254,4679,8,2,88,4702
1,3,2,4679,36,3,88,4702
0,16,129,4679,37,4,88,4702
0,0,0,4679,10,5,88,4702
0,0,0,4679,255,6,88,4702
41,43,0,4684,58,0,41,1872
0,44,55,4684,38,1,41,1872
1,1,0,4684,40,2,41,1872
0,32,62,4684,7,3,41,1872
0,0,0,4684,255,4,41,1872
41,43,1,4685,58,0,1,1867
22,0,-1,4685,26,1,1,1867
48,17,191,4685,13,2,1,1867
0,0,0,4685,14,3,1,1867
0,0,0,4685,255,4,1,1867
56,3,254,4699,3,0,1,1182
0,2,0,4699,14,1,1,1182
0,0,0,4699,255,2,1,1182
6,0,0,4712,25,0,2,4712
21,6,-1,4712,26,1,2,4712
10,-1,0,4712,18,2,2,4712
0,0,0,4712,255,3,2,4712
24,124,-1,4713,26,0,2,4252
11,-1,0,4713,18,1,2,4252
0,0,0,4713,255,2,2,4252
41,42,1,4715,58,0,48,4716
16,0,0,4715,25,1,48,4716
1,24,-1,4715,26,2,48,4716
48,24,191,4715,13,3,48,4716
0,0,0,4715,1,4,48,4716
0,0,0,4715,255,5,48,4716
21,17,-1,4716,26,0,2,210
7,6,0,4716,18,1,2,210
0,0,0,4716,255,2,2,210
21,28,-1,4721,26,0,2,1087
7,-1,0,4721,18,1,2,1087
0,0,0,4721,255,2,2,1087
21,32,-1,4722,26,0,2,236
4,3,0,4722,18,1,2,236
0,0,0,4722,255,2,2,236
27,4,1,4726,58,0,56,4718
8,0,0,4726,25,1,56,4718
22,64,-1,4726,26,2,56,4718
40,46,191,4726,13,3,56,4718
0,0,0,4726,1,4,56,4718
0,0,0,4726,255,5,56,4718
27,4,0,4727,58,0,111,602
1,11,1,4727,12,1,111,602
24,5,254,4727,3,2,111,602
0,0,0,4727,255,3,111,602
21,8,-1,4735,26,0,2,197
7,-1,0,4735,18,1,2,197
0,0,0,4735,255,2,2,197
21,0,-1,4736,26,0,2,725
11,-1,0,4736,18,1,2,725
0,0,0,4736,255,2,2,725
16,19,89,4737,45,0,2,5434
0,0,0,4737,46,1,2,5434
4,0,0,4737,25,2,2,5434
21,19,-1,4737,26,3,2,5434
4,-1,0,4737,18,4,2,5434
0,0,0,4737,255,5,2,5434
0,0,0,4737,255,6,2,5434
21,7,-1,4741,26,0,2,2105
11,8,0,4741,18,1,2,2105
0,0,0,4741,255,2,2,2105
4,27,1,4742,58,0,56,4719
8,0,0,4742,25,1,56,4719
22,0,-1,4742,26,2,56,4719
40,17,191,4742,13,3,56,4719
0,0,0,4742,1,4,56,4719
0,0,0,4742,255,5,56,4719
4,27,0,4743,58,0,111,602
1,11,2,4743,12,1,111,602
24,58,254,4743,3,2,111,602
0,0,0,4743,255,3,111,602
149,143,0,4746,58,0,39,4720
1,12,2,4746,12,1,39,4720
0,0,0,4746,1,2,39,4720
0,0,0,4746,255,3,39,4720
25,29,0,4749,58,0,43,4721
1,12,1,4749,12,1,43,4721
0,0,0,4749,1,2,43,4721
0,0,0,4749,255,3,43,4721
21,40,-1,4756,26,0,2,764
3,0,0,4756,25,1,2,764
7,-1,0,4756,18,2,2,764
0,0,0,4756,255,3,2,764
23,0,-1,4780,26,0,2,3133
4,-1,0,4780,18,1,2,3133
0,0,0,4780,255,2,2,3133
80,32,254,4782,8,0,2,376
0,0,0,4782,15,1,2,376
0,0,0,4782,255,2,2,376
39,-9,127,4785,45,0,2,4211
19,9,102,4785,45,1,2,4211
0,0,0,4785,46,2,2,4211
8,0,0,4785,25,3,2,4211
10,-1,0,4785,18,4,2,4211
0,0,0,4785,15,5,2,4211
0,0,0,4785,255,6,2,4211
205,204,1,4786,58,0,54,4736
16,-22,0,4786,48,1,54,4736
22,64,-1,4786,26,2,54,4736
40,64,127,4786,13,3,54,4736
72,64,254,4786,3,4,54,4736
0,0,0,4786,1,5,54,4736
0,0,0,4786,255,6,54,4736
5,62,-1,4787,26,0,2,4738
13,-1,0,4787,18,1,2,4738
0,0,0,4787,255,2,2,4738
1,40,-1,4789,26,0,2,204
10,-1,0,4789,18,1,2,204
0,0,0,4789,255,2,2,204
204,205,0,4790,58,0,43,4739
1,20,0,4790,12,1,43,4739
40,28,254,4790,3,2,43,4739
0,0,0,4790,1,3,43,4739
0,0,0,4790,255,4,43,4739
204,205,1,4791,58,0,54,4740
-16,-22,0,4791,48,1,54,4740
22,0,-1,4791,26,2,54,4740
40,0,140,4791,13,3,54,4740
72,0,254,4791,3,4,54,4740
0,0,0,4791,1,5,54,4740
0,0,0,4791,255,6,54,4740
23,0,-1,4792,26,0,2,4741
4,-1,0,4792,18,1,2,4741
0,0,0,4792,255,2,2,4741
164,162,1,4793,58,0,48,4743
8,0,0,4793,25,1,48,4743
2,64,-1,4793,26,2,48,4743
32,32,254,4793,13,3,48,4743
0,0,0,4793,1,4,48,4743
0,0,0,4793,255,5,48,4743
25,0,-1,4794,26,0,2,4744
2,-1,0,4794,18,1,2,4744
0,0,0,4794,255,2,2,4744
42,41,1,4800,58,0,56,4749
11,0,0,4800,25,1,56,4749
22,64,-1,4800,26,2,56,4749
48,34,191,4800,13,3,56,4749
0,0,0,4800,1,4,56,4749
0,0,0,4800,255,5,56,4749
23,64,-1,4802,26,0,2,3085
4,-1,0,4802,18,1,2,3085
0,0,0,4802,255,2,2,3085
10,-1,0,4808,18,0,2,4802
0,0,0,4808,255,1,2,4802
149,143,0,4809,58,0,43,4758
2,11,2,4809,12,1,43,4758
0,1,11,4809,42,2,43,4758
0,0,0,4809,1,3,43,4758
0,0,0,4809,255,4,43,4758
149,143,1,4810,58,0,54,4759
8,0,0,4810,25,1,54,4759
2,0,-1,4810,26,2,54,4759
40,32,252,4810,13,3,54,4759
0,0,0,4810,1,4,54,4759
0,0,0,4810,255,5,54,4759
141,142,1,4811,58,0,54,4760
11,0,0,4811,25,1,54,4760
22,0,-1,4811,26,2,54,4760
24,30,252,4811,13,3,54,4760
0,0,0,4811,14,4,54,4760
0,0,0,4811,255,5,54,4760
141,142,0,4813,58,0,41,4477
2,25,2,4813,12,1,41,4477
0,0,0,4813,7,2,41,4477
0,0,0,4813,255,3,41,4477
28,22,1,4814,58,0,48,4761
1,21,-1,4814,26,1,48,4761
24,21,191,4814,13,2,48,4761
0,0,0,4814,1,3,48,4761
0,0,0,4814,255,4,48,4761
4,0,0,4815,25,0,2,5364
22,56,-1,4815,26,1,2,5364
10,-1,0,4815,18,2,2,5364
0,0,0,4815,255,3,2,5364
21,21,-1,4818,26,0,2,4765
10,-1,0,4818,18,1,2,4765
0,0,0,4818,255,2,2,4765
23,21,1,4828,58,0,26,593
8,0,0,4828,25,1,26,593
22,64,-1,4828,26,2,26,593
28,46,191,4828,13,3,26,593
0,0,0,4828,14,4,26,593
0,0,0,4828,255,5,26,593
22,64,-1,4840,26,0,2,4946
10,-1,0,4840,18,1,2,4946
0,0,0,4840,255,2,2,4946
4,27,0,4848,58,0,39,4720
1,11,2,4848,12,1,39,4720
0,2,11,4848,42,2,39,4720
0,0,0,4848,1,3,39,4720
0,0,0,4848,255,4,39,4720
16,58,254,4858,3,0,1,4943
0,2,0,4858,14,1,1,4943
0,0,0,4858,255,2,1,4943
2,-13,127,4863,45,0,2,4815
-16,14,76,4863,45,1,2,4815
0,0,0,4863,46,2,2,4815
21,37,-1,4863,26,3,2,4815
8,0,0,4863,25,4,2,4815
10,-1,0,4863,18,5,2,4815
0,0,0,4863,255,6,2,4815
2,-13,153,4864,45,0,2,4817
-14,13,63,4864,45,1,2,4817
0,0,0,4864,46,2,2,4817
8,0,0,4864,25,3,2,4817
21,0,-1,4864,26,4,2,4817
10,-1,0,4864,18,5,2,4817
0,0,0,4864,255,6,2,4817
2,-13,153,4866,45,0,73,4818
-14,13,63,4866,45,1,73,4818
0,0,0,4866,46,2,73,4818
8,0,0,4866,25,3,73,4818
64,0,254,4866,8,4,73,4818
48,5,254,4866,8,5,73,4818
0,0,0,4866,10,6,73,4818
64,0,0,4866,25,7,73,4818
0,0,0,4866,255,8,73,4818
21,64,-1,4868,26,0,2,196
16,53,254,4868,3,1,2,196
0,0,0,4868,14,2,2,196
0,0,0,4868,255,3,2,196
21,37,-1,4872,26,0,2,1103
10,-1,0,4872,18,1,2,1103
0,0,0,4872,255,2,2,1103
10,-1,0,4874,18,0,2,4756
0,0,0,4874,255,1,2,4756
2,-13,153,4876,45,0,2,6009
-17,13,63,4876,45,1,2,6009
0,0,0,4876,46,2,2,6009
12,0,0,4876,25,3,2,6009
21,0,-1,4876,26,4,2,6009
4,-1,0,4876,18,5,2,6009
0,0,0,4876,255,6,2,6009
21,5,-1,4882,26,0,2,198
11,-1,0,4882,18,1,2,198
0,0,0,4882,255,2,2,198
1,26,-1,4884,26,0,2,209
10,-1,0,4884,18,1,2,209
0,0,0,4884,255,2,2,209
16,-22,0,4890,48,0,2,3038
21,3,-1,4890,26,1,2,3038
3,-1,0,4890,18,2,2,3038
0,0,0,4890,255,3,2,3038
22,65,-1,4902,26,0,53,4750
16,80,0,4902,43,1,53,4750
0,0,0,4902,255,2,53,4750
25,0,-1,4908,26,0,2,4852
2,-1,0,4908,18,1,2,4852
0,0,0,4908,255,2,2,4852
207,206,0,4909,58,0,41,4853
1,35,1,4909,12,1,41,4853
0,0,0,4909,7,2,41,4853
0,0,0,4909,255,3,41,4853
207,206,1,4910,58,0,1,4854
16,-22,0,4910,48,1,1,4854
22,64,-1,4910,26,2,1,4854
40,64,140,4910,13,3,1,4854
0,0,0,4910,14,4,1,4854
0,0,0,4910,255,5,1,4854
5,0,0,4919,25,0,2,5442
25,65,-1,4919,26,1,2,5442
4,-1,0,4919,18,2,2,5442
0,0,0,4919,255,3,2,5442
24,0,-1,4922,26,0,2,231
3,-1,0,4922,18,1,2,231
0,0,0,4922,15,2,2,231
0,0,0,4922,255,3,2,231
31,30,1,4954,58,0,54,4882
8,0,0,4954,25,1,54,4882
22,42,-1,4954,26,2,54,4882
40,46,191,4954,13,3,54,4882
0,0,0,4954,14,4,54,4882
0,0,0,4954,255,5,54,4882
21,23,-1,4960,26,0,2,725
10,-1,0,4960,18,1,2,725
0,0,0,4960,255,2,2,725
21,60,-1,4965,26,0,2,4802
10,-1,0,4965,18,1,2,4802
0,0,0,4965,255,2,2,4802
204,205,1,4971,58,0,54,4740
-16,-22,0,4971,48,1,54,4740
22,0,-1,4971,26,2,54,4740
40,0,153,4971,13,3,54,4740
72,0,254,4971,3,4,54,4740
0,0,0,4971,1,5,54,4740
0,0,0,4971,255,6,54,4740
206,207,0,4972,58,0,41,4853
1,34,2,4972,12,1,41,4853
0,0,0,4972,7,2,41,4853
0,0,0,4972,255,3,41,4853
4,27,1,4978,58,0,58,4892
22,0,-1,4978,26,1,58,4892
40,12,191,4978,13,2,58,4892
0,0,0,4978,1,3,58,4892
0,0,0,4978,255,4,58,4892
210,213,2,4979,58,0,130,1192
32,85,254,4979,13,1,130,1192
80,64,254,4979,13,2,130,1192
0,0,0,4979,15,3,130,1192
0,0,0,4979,255,4,130,1192
19,-33,153,4985,45,0,100,4123
0,0,0,4985,46,1,100,4123
104,8,242,4985,8,2,100,4123
80,0,0,4985,25,3,100,4123
0,0,0,4985,10,4,100,4123
0,0,0,4985,255,5,100,4123
11,0,0,4987,25,0,2,4861
21,64,-1,4987,26,1,2,4861
4,-1,0,4987,18,2,2,4861
0,0,0,4987,255,3,2,4861
2,0,0,4991,25,0,2,4901
25,64,-1,4991,26,1,2,4901
4,-1,0,4991,18,2,2,4901
0,0,0,4991,15,3,2,4901
0,0,0,4991,255,4,2,4901
4,64,-1,4992,26,0,2,4449
7,-1,0,4992,18,1,2,4449
0,0,0,4992,255,2,2,4449
85,82,1,4993,58,0,47,4904
4,0,0,4993,25,1,47,4904
3,3,-1,4993,26,2,47,4904
48,30,178,4993,13,3,47,4904
0,0,0,4993,1,4,47,4904
0,0,0,4993,255,5,47,4904
9,0,0,4994,25,0,2,5460
21,35,-1,4994,26,1,2,5460
4,-1,0,4994,18,2,2,5460
0,0,0,4994,255,3,2,5460
30,65,-1,4995,26,0,2,4906
7,-1,0,4995,18,1,2,4906
0,0,0,4995,255,2,2,4906
21,33,-1,5005,26,0,2,4911
4,0,0,5005,25,1,2,4911
4,-1,0,5005,18,2,2,4911
0,0,0,5005,255,3,2,4911
21,3,-1,5012,26,0,2,4915
11,-1,0,5012,18,1,2,4915
0,0,0,5012,15,2,2,4915
0,0,0,5012,255,3,2,4915
4,32,254,5014,8,0,126,2605
40,46,254,5014,8,1,126,2605
2,16,0,5014,9,2,126,2605
64,0,0,5014,25,3,126,2605
0,0,0,5014,10,4,126,2605
0,0,0,5014,255,5,126,2605
21,7,-1,5020,26,0,2,2105
3,8,0,5020,18,1,2,2105
0,0,0,5020,255,2,2,2105
21,0,-1,5028,26,0,2,0
10,-1,0,5028,18,1,2,0
0,0,0,5028,255,2,2,0
22,45,-1,5030,26,0,2,1177
11,-1,0,5030,18,1,2,1177
0,0,0,5030,255,2,2,1177
5,32,-1,5034,26,0,1,2585
16,32,254,5034,3,1,1,2585
0,2,0,5034,14,2,1,2585
0,0,0,5034,255,3,1,2585
5,32,-1,5035,26,0,1,2585
24,32,254,5035,3,1,1,2585
0,2,0,5035,14,2,1,2585
0,0,0,5035,255,3,1,2585
2,-33,191,5042,45,0,2,4123
0,0,0,5042,46,1,2,4123
80,0,254,5042,3,2,2,4123
0,0,0,5042,15,3,2,4123
0,0,0,5042,255,4,2,4123
5,0,0,5051,25,0,126,4931
40,40,254,5051,8,1,126,4931
2,16,0,5051,9,2,126,4931
32,0,0,5051,25,3,126,4931
0,0,0,5051,10,4,126,4931
0,0,0,5051,255,5,126,4931
16,-22,0,5058,48,0,101,4016
16,3,254,5058,8,1,101,4016
96,8,254,5058,8,2,101,4016
2,1,0,5058,9,3,101,4016
200,28,254,5058,8,4,101,4016
120,32,254,5058,8,5,101,4016
0,0,0,5058,10,6,101,4016
0,0,0,5058,255,7,101,4016
68,32,191,5065,8,0,63,378
1,1,0,5065,9,1,63,378
240,10,254,5065,8,2,63,378
0,0,0,5065,10,3,63,378
0,0,0,5065,255,4,63,378
48,58,254,5073,3,0,1,4944
0,2,0,5073,14,1,1,4944
0,0,0,5073,255,2,1,4944
21,48,-1,5074,26,0,2,204
10,-1,0,5074,18,1,2,204
0,0,0,5074,255,2,2,204
5,-9,127,5075,45,0,81,4948
45,-9,127,5075,45,1,81,4948
56,9,76,5075,45,2,81,4948
0,0,0,5075,46,3,81,4948
4,0,0,5075,25,4,81,4948
96,32,254,5075,8,5,81,4948
1,2,0,5075,9,6,81,4948
200,0,254,5075,8,7,81,4948
0,0,0,5075,10,8,81,4948
0,0,0,5075,255,9,81,4948
5,-9,127,5078,45,0,2,4950
45,-9,127,5078,45,1,2,4950
56,9,76,5078,45,2,2,4950
0,0,0,5078,46,3,2,4950
4,0,0,5078,25,4,2,4950
80,32,254,5078,8,5,2,4950
12,8,0,5078,18,6,2,4950
0,0,0,5078,15,7,2,4950
0,0,0,5078,255,8,2,4950
4,0,0,5080,25,0,101,6038
64,53,254,5080,8,1,101,6038
1,1,0,5080,9,2,101,6038
232,34,254,5080,8,3,101,6038
0,0,0,5080,10,4,101,6038
0,0,0,5080,255,5,101,6038
96,32,254,5081,8,0,88,5403
